"Plot_Number","Rice_Cultivar","Experiment_Name","Nitrogen_Rate","Replicate","Yield","Heading_100","Thermal","NDWI","EVI","NAVI","GNDVI","Cigreen","RENDVI","TGI","SAVI","CI_RedEdge","BI","SCI","GLI","NGRDI","SI","VARI","HUE","BGI","PSRI","RVI","TVI","CVI","NDVI","DVI","NRCT","Vegetation_Fraction","contrast_90","dissimilarity_90","homogeneity_90","ASM_90","energy_90","correlation_90"
"35179","Santee Gold","Santee_Gold",150,"1",9.825156572,92,30.3368187,-0.6111157,0.7224714,0.8398715,0.6111157,3.163033,0.2959703,7.5161276,0.3521676,0.8441804,0.1088871,-0.2074079,0.3241684,0.2074079,0.2867019,0.2660021,-0.0006472,0.3632062,-0.1506594,6.4227562,33.3365898,2.7393675,0.7248456,0.2832281,0.120778009,1,33.09722222,4.619444444,0.19291104,0.00285108,0.053395508,0.865247907
"33789","Scarlett","Tiara",150,"1",11.50569999,86,31.0202026,-0.5515403,0.5012811,0.7587437,0.5515403,2.5999577,0.2986055,2.9870627,0.2122226,0.8860578,0.0877423,-0.1138931,0.166702,0.1138931,0.1159474,0.1789127,-0.0001373,0.6305773,-0.10231,4.7240357,17.2729397,2.8266592,0.6185384,0.1652283,0.257692422,0.974160207,55.16860465,5.51744186,0.207575379,0.002881625,0.053680771,0.907272552
"33763","Sierra","Tiara",75,"1",8.331021553,83,31.4958439,-0.3005033,0.2409879,0.498264,0.3005033,0.9009745,0.0827551,3.4873517,0.1038308,0.192017,0.1191035,-0.0485792,0.1317817,0.0485792,0.184612,0.0730247,-0.0001207,0.6273435,-0.0548185,2.133004,8.2858992,1.7143312,0.3412567,0.0398751,0.289945106,0.115763547,82.03693182,6.792613636,0.157942163,0.002433335,0.04932885,0.702310055
"35181","Charleston Gold","Santee_Gold",150,"2",9.549845705,86,29.4529419,-0.7431512,0.7107598,0.9123442,0.7431512,5.8351831,0.3833487,3.992486,0.3296923,1.2489349,0.0507965,-0.2571969,0.3716872,0.2571969,0.2901883,0.3233737,-0.0001843,0.3245332,-0.1343308,11.671504,28.0757828,4.0485673,0.8390812,0.271545,0.078330855,1,45.44886364,5.403409091,0.164433606,0.002562468,0.050620823,0.829196731
"35759","XP753","Hybrid_XP753",130,"1",14.82995748,79,29.0106697,-0.8911452,0.8404995,0.9848355,0.8911452,16.714138,0.7134104,1.9118861,0.3707766,5.0346823,0.0181626,-0.58719,0.543713,0.58719,-0.1201061,0.7966331,-3.85e-05,0.3315603,-0.2534029,69.3924637,30.8007545,4.5882573,0.9701506,0.4223506,0.092907336,1,26.77903469,4.114630468,0.214715641,0.002052081,0.045299902,0.825223296
"35785","Jefferson","Inbred_Jeff + NIL",130,"1",7.958062752,76,27.7192764,-0.789535,0.2106008,0.9631284,0.789535,7.5267696,0.5985105,0.6647449,0.0855318,2.9877279,0.0072214,-0.5225683,0.4709154,0.5225683,-0.1282208,0.7562305,-5.1e-06,0.4059228,-0.3213511,27.2031975,5.773953,2.6773467,0.9288866,0.0708583,0.177065661,1,41.64912281,5.090909091,0.179593535,0.002452121,0.049518899,0.751006726
"33773","Tiara","Tiara",75,"2",6.636139027,70,30.1471958,-0.7131531,0.6416038,0.8950855,0.7131531,5.0095606,0.4193665,3.7293887,0.2937283,1.448222,0.0516622,-0.232824,0.3414226,0.232824,0.2677951,0.2987776,-0.0001627,0.3594475,-0.1532093,9.7321415,24.3537827,3.7455251,0.8104488,0.2561223,0.299562531,1,103.7138889,8.230555556,0.106497807,0.002106481,0.045896421,0.609548251
"35177","Charleston Gold","Santee_Gold",150,"1",9.231517515,86,29.7303905,-0.7343214,0.639898,0.907681,0.7343214,5.62918,0.3803094,3.6233685,0.294066,1.244857,0.0463582,-0.2521501,0.3699557,0.2521501,0.2990841,0.3158803,-0.0001542,0.3220169,-0.1365504,11.1933146,24.2462826,3.9655042,0.831427,0.2326246,0.091431755,1,48.40656566,5.497474747,0.166102478,0.002518876,0.050188401,0.859935011
"35794","NIL 43","Inbred_Jeff + NIL",130,"2",8.592556945,84,31.2931194,-0.5701278,0.4559567,0.730306,0.5701278,2.6641529,0.2495212,4.2874007,0.2352182,0.6661109,0.1032424,-0.009563,0.1746473,0.009563,0.3968483,0.0120673,-2.31e-05,0.4240502,-0.0074403,3.7478926,19.5394039,3.6025088,0.5759193,0.1771464,0.171563089,1,34.92058824,4.629411765,0.186986354,0.002581099,0.050804514,0.786205849
"33780","Sierra","Tiara",75,"3",10.35570356,83,29.3433933,-0.6585045,0.1507494,0.9015421,0.6585045,3.9412501,0.4638681,0.6728832,0.060461,1.7472453,0.0102655,-0.3616155,0.3355518,0.3616155,-0.0577882,0.5619727,-6.9e-06,0.5277725,-0.2950768,10.7375307,4.1199584,2.3023155,0.8216533,0.0447362,0.300756065,1,15.2877907,3.101744186,0.244979516,0.004706936,0.068607115,0.928845512
"35822","M-202","Mini_Core",130,"2",6.019557398,74,35.9559479,-0.3568379,0.2067156,0.3960684,0.3568379,1.1143099,0.1325664,2.5687792,0.113773,0.3069188,0.1957512,0.11856,0.027937,-0.11856,0.3422172,-0.1632747,0.0011348,0.6221329,0.1676108,1.671003,7.7104397,2.6807671,0.2484704,0.0966355,0.445798688,0.141280353,55.45652174,5.951086957,0.155451746,0.002695239,0.051915688,0.764333504
"35179","Santee Gold","Santee_Gold",150,"1",9.825156572,92,36.6852264,-0.3391677,0.2208553,0.3935603,0.3391677,1.0370654,0.1333455,3.2984324,0.121712,0.3096606,0.2251823,0.1002678,0.0392449,-0.1002678,0.322989,-0.1397102,0.0012714,0.626366,0.1447219,1.6695912,8.8258152,2.4881687,0.247182,0.1081981,0.515763095,0.186046512,76.31976744,7.180232558,0.118916694,0.002302765,0.047987134,0.761522794
"33803","Tiara","Tiara",150,"3",5.05023372,74,34.7904015,-0.6551935,0.5692009,0.8978464,0.6551935,4.0960531,0.4167544,3.4458499,0.2381653,1.478954,0.0458424,-0.3731841,0.3836704,0.3731841,0.0254126,0.5289511,-0.0001583,0.4377474,-0.2654176,11.8194971,19.2048225,2.2645009,0.8183283,0.1951227,0.405867327,0.98923445,16.70770202,2.928661616,0.311581774,0.005852002,0.076498377,0.883460422
"35777","XP753","Hybrid_XP753",130,"3",14.46861842,79,29.6816425,-0.9040855,0.8266089,0.9851121,0.9040855,19.7712879,0.7216308,1.6352257,0.3668059,5.2777591,0.0155956,-0.5622949,0.541582,0.5622949,-0.0606697,0.7446464,-2.86e-05,0.3148327,-0.219797,78.772377,30.2216415,5.7623935,0.9707983,0.4189824,0.131073277,1,22.31802526,3.755453502,0.223602182,0.002705496,0.05201438,0.82441911
"35193","Carolina Gold","Santee_Gold",150,"3",5.643872777,88,30.2054806,-0.7926696,0.9053051,0.9736515,0.7926696,7.7904906,0.5731997,4.9848166,0.4040196,2.7055159,0.041134,-0.629163,0.6286751,0.629163,-0.0016462,0.7728827,-0.0002441,0.2285398,-0.3289454,38.8507652,36.1342506,2.0119312,0.9486839,0.4237042,0.160870043,1,29.02745849,4.170498084,0.215885682,0.002057205,0.045356426,0.841965216
"33788","IAC600","Tiara",150,"1",6.363695982,69,31.4754314,-0.3062867,0.2247452,0.4547722,0.3062867,0.9809415,0.0991312,2.7579901,0.0973585,0.2468233,0.124203,-0.0076712,0.0944695,0.0076712,0.1922143,0.0120596,4.7e-06,0.6709537,-0.0058675,2.0507073,7.4415717,1.9338843,0.3104936,0.048036,0.288560996,0.222727273,61.10353535,5.856060606,0.175114846,0.002553949,0.050536606,0.816890017
"35190","RoyJ","Santee_Gold",150,"3",16.04546148,89,36.6881065,-0.9075066,0.797749,0.9872832,0.9075066,19.826786,0.738245,1.5355337,0.352068,5.671,0.0142022,-0.586489,0.5572247,0.586489,-0.084461,0.7760058,-2.43e-05,0.3080568,-0.2374039,81.3291397,28.5142517,5.4416409,0.974896,0.3992308,0.272945568,1,23.49431818,3.590909091,0.250224061,0.00343411,0.058601282,0.89486524
"35809","Jefferson","Inbred_Jeff + NIL",130,"3",9.119509749,73,28.2546234,-0.7846504,0.2251822,0.9609238,0.7846504,7.303081,0.5908484,0.7459655,0.0917218,2.8931739,0.007978,-0.5106184,0.4754418,0.5106184,-0.0887592,0.7216178,-6.3e-06,0.3871426,-0.317118,25.6279774,6.2270479,2.6929801,0.9247904,0.0759179,0.21783692,1,34.77863777,4.654798762,0.191846516,0.002494513,0.049945095,0.827152417
"33808","Scarlett","Tiara",150,"3",12.24559795,84,28.2660027,-0.8334897,0.2157885,0.9714621,0.8334897,10.0426893,0.6767046,0.5014569,0.0877487,4.1958528,0.0057426,-0.5218716,0.450215,0.5218716,-0.1712192,0.7883627,-3e-06,0.444121,-0.3229553,35.176281,5.8529372,3.4721489,0.9445137,0.0777378,0.218703583,1,56.43604651,6.01744186,0.148574145,0.002446424,0.049461336,0.767102871
"35822","M-202","Mini_Core",130,"2",6.019557398,74,29.2358894,-0.8787765,0.8917089,0.9860783,0.8787765,15.0582361,0.6941969,2.4791803,0.3954523,4.6269689,0.0216515,-0.6496781,0.597404,0.6496781,-0.1582651,0.8552219,-6.19e-05,0.2929195,-0.279735,77.932785,33.8613701,3.4056482,0.9725758,0.45421,0.105718229,1,18.06763285,3.283816425,0.258961857,0.003444509,0.058689936,0.818519121
"33777","Tiara","Tiara",75,"3",6.613196455,70,30.6604424,-0.7575835,0.6758942,0.9557845,0.7575835,6.4096599,0.4826434,3.6918247,0.2951854,1.8895732,0.0337139,-0.5219887,0.5522659,0.5219887,0.0879312,0.6517495,-0.0001425,0.2629081,-0.2694428,24.2395382,24.1624851,2.3134537,0.9155747,0.258137,0.18674892,1,40.62579821,5.135376756,0.172116506,0.001869019,0.043232153,0.768834317
"33768","Sierra","Tiara",75,"1",9.526903133,84,31.665369,-0.7206089,0.8495688,0.9180739,0.7206089,5.2116766,0.3767982,5.3805385,0.3841897,1.217234,0.0666512,-0.3365616,0.3935179,0.3365616,0.1400992,0.4479857,-0.0003571,0.3736937,-0.1790089,12.7957926,35.0715256,3.0815332,0.8490527,0.3289841,0.355550232,1,47.875,5.566860465,0.16523793,0.002691489,0.051879559,0.783768835
"35832","XP753","Mini_Core",130,"2",18.78136322,75,29.7799931,-0.903133,0.986923,0.9912046,0.903133,18.8416843,0.7251409,2.4313567,0.4454087,5.3004618,0.0198377,-0.706102,0.6510199,0.706102,-0.1859888,0.8979928,-5.5e-05,0.2509157,-0.2644483,117.3414993,39.4398232,3.4317036,0.9825674,0.5421142,0.136667643,1,28.2397343,4.114130435,0.224357667,0.002341799,0.048392139,0.805328849
"33830","Tiara","Tiara",200,"3",6.854093464,74,34.3921089,-0.8349757,0.8591873,0.9735039,0.8349757,10.1555328,0.6269271,2.7684062,0.3693559,3.3684564,0.0298789,-0.5446069,0.4765903,0.5446069,-0.1681337,0.8008225,-8.8e-05,0.4145666,-0.276557,37.8934441,31.2812233,3.2989948,0.948381,0.3954709,0.135200618,1,40,5,0.171848463,0.002794607,0.052864047,0.838909994
"35212","Santee Gold","Santee_Gold",200,"3",10.82602629,92,30.4000912,-0.7077433,0.8611624,0.9279856,0.7077433,4.8558774,0.3884571,6.5890665,0.3946094,1.2724955,0.0681077,-0.4085075,0.4748813,0.4085075,0.1793875,0.51432,-0.0004775,0.2919841,-0.2251812,13.992321,36.4984398,2.4616158,0.8657124,0.341934,0.123054539,1,31.6875,4.607954545,0.185783135,0.002889334,0.053752523,0.864820249
"35214","Carolina Gold","Santee_Gold",200,"3",7.05197315,88,31.4398441,-0.6354521,0.6352398,0.9050559,0.6354521,3.5202701,0.3431884,4.6326661,0.2658478,1.0499058,0.0553604,-0.410534,0.4171492,0.410534,0.0153375,0.5731869,-0.000264,0.4051872,-0.2630824,11.0675354,22.24119,1.8780355,0.8273296,0.1915231,0.286147812,1,53.26704545,5.778409091,0.162465099,0.003010395,0.054867068,0.687223447
"35758","XP753","Hybrid_XP753",130,"1",13.38245039,79,40.0563927,-0.799638,0.8405404,0.9597927,0.799638,8.0765743,0.5766646,3.8324924,0.3740557,2.7387428,0.0385665,-0.4711998,0.4960407,0.4711998,0.0669802,0.6130479,-0.0001655,0.3141645,-0.2648203,25.4321079,32.4335136,3.2618241,0.9227544,0.3917918,0.453305924,1,30.18947368,4.297744361,0.211588607,0.002513426,0.050134084,0.859925201
"35210","Carolina Gold","Santee_Gold",200,"2",4.780658496,89,36.814785,-0.7573918,1.0822104,0.966261,0.7573918,6.2862082,0.5192225,7.6775255,0.488123,2.1676166,0.0658098,-0.6074075,0.6025242,0.6074075,-0.0155361,0.7615343,-0.0005788,0.2517957,-0.3293085,29.9031544,48.2554054,1.7829844,0.9347426,0.5299337,0.279728724,1,19.54166667,3.419444444,0.264572924,0.003541667,0.059511904,0.92324123
"35151","RoyJ","Santee_Gold",75,"1",14.23013045,85,29.6486187,-0.7278898,0.5251286,0.9371831,0.7278898,5.5693192,0.465285,2.7542403,0.2241399,1.7900428,0.0284746,-0.4510205,0.4798466,0.4510205,0.0746235,0.5870261,-8.63e-05,0.3257156,-0.2635743,18.5106564,17.417017,2.4359581,0.8828861,0.1858156,0.129194835,1,52.00957854,5.828224777,0.15345381,0.001624356,0.040303304,0.689945496
"35211","RoyJ","Santee_Gold",200,"2",16.92588269,88,30.5343533,-0.8319427,1.07976,0.9594067,0.8319427,9.9982901,0.6086503,4.3105621,0.4981514,3.1277666,0.0501154,-0.3878226,0.4231649,0.3878226,0.0889442,0.5220747,-0.0002276,0.3695322,-0.2105106,25.0370026,48.5506554,4.8518181,0.9220255,0.6155719,0.250916003,1,75.34551495,7.079734219,0.113229962,0.002549641,0.050493967,0.708375704
"33774","Sierra","Tiara",75,"2",8.356831947,84,31.7194328,-0.4764217,0.3741694,0.6468664,0.4764217,1.8263167,0.1816589,4.2212257,0.1864948,0.4453083,0.1168241,-0.0068714,0.1465588,0.0068714,0.3259773,0.0091309,-6.14e-05,0.5020436,-0.0039399,2.891011,15.4106846,2.7892661,0.4800992,0.1208484,0.194202892,0.939393939,26.10227273,3.920454545,0.226309496,0.00290144,0.053865015,0.92668353
"33772","Scarlett","Tiara",75,"2",11.62041285,78,31.7747841,-0.5263786,0.4139623,0.7364439,0.5263786,2.2332602,0.210351,4.2409949,0.198017,0.5340698,0.0859893,-0.0832302,0.2198237,0.0832302,0.3237864,0.1086933,-0.0001625,0.4325202,-0.0721479,3.8317316,16.0350971,2.7454488,0.583534,0.1210722,0.197142313,1,62.66414141,6.194444444,0.148940464,0.002455107,0.049549033,0.749533102
"33765","Tiara","Tiara",75,"1",6.693495458,70,32.1079865,-0.5329618,0.5071969,0.7516673,0.5329618,2.2893312,0.2227656,5.3095555,0.243181,0.574052,0.1087027,-0.1049095,0.2230748,0.1049095,0.275816,0.1404878,-0.0003158,0.4602748,-0.0893577,4.0854187,21.2900486,2.6674294,0.6030697,0.1640529,0.214837403,1,66.79040404,6.70959596,0.132927302,0.002069304,0.045489605,0.85004697
"33779","IAC600","Tiara",75,"3",6.30347173,66,37.3497047,-0.3645488,0.2230393,0.4272743,0.3645488,1.1501931,0.1420275,3.295063,0.1239863,0.3315256,0.1902475,0.1021946,0.0496286,-0.1021946,0.3560426,-0.1386494,0.0009527,0.5836368,0.1416198,1.7534406,8.9026155,2.640192,0.2723663,0.1037092,0.579510931,0.06744186,157.7700258,10.42635659,0.091116978,0.001942992,0.044079385,0.452713216
"33768","Sierra","Tiara",75,"1",9.526903133,84,29.9285603,-0.7344825,0.7194131,0.9521947,0.7344825,5.6411624,0.4768409,4.4809108,0.3136521,1.8389882,0.0413652,-0.5289397,0.5483485,0.5289397,0.0554328,0.6697038,-0.0002141,0.2751935,-0.2973421,21.9426231,26.334734,2.0365222,0.9089461,0.2764832,0.282977151,1,41.96944444,5.030555556,0.195399477,0.00279321,0.052850827,0.852778234
"35803","Jefferson","Inbred_Jeff + NIL",130,"3",8.461356451,75,30.4335327,-0.5893461,0.4844421,0.7741391,0.5893461,2.8882482,0.2819217,4.2173905,0.2372949,0.7875553,0.0856946,-0.0706923,0.2185445,0.0706923,0.3541515,0.0906849,-0.0001357,0.4144545,-0.0591392,4.5101333,19.5826626,3.3789415,0.6324896,0.1800136,0.125914097,1,48.24661654,5.518796992,0.159288001,0.001998982,0.044709981,0.780913691
"35209","Charleston Gold","Santee_Gold",200,"2",9.073787331,85,30.2626762,-0.6650537,0.5734222,0.8340468,0.6650537,4.0067058,0.3124681,4.0110421,0.2794511,0.9128137,0.0725828,-0.0998798,0.2498236,0.0998798,0.3643288,0.1264594,-0.0001438,0.3813198,-0.0679866,6.1675487,23.488821,4.1093698,0.7161118,0.2163103,0.116840562,1,37.02525253,4.757575758,0.199718168,0.002640037,0.051381288,0.886588967
"35196","Charleston Gold","Santee_Gold",200,"1",7.505088952,87,36.6744003,-0.3797823,0.2410209,0.4413844,0.3797823,1.2376795,0.1567799,2.8321705,0.1312121,0.3747503,0.1918325,0.1058765,0.0383945,-0.1058765,0.3357111,-0.146176,0.0009926,0.6155326,0.1466086,1.8127162,9.5042934,2.7646563,0.2852909,0.1159062,0.514724439,0.599483204,73.87790698,7.255813953,0.111115186,0.002568956,0.050684871,0.842723628
"35775","XP753","Hybrid_XP753",130,"3",14.98266625,79,30.4080772,-0.6105641,0.5239455,0.8046358,0.6105641,3.151113,0.3012662,4.4390235,0.2534864,0.8650033,0.0791611,-0.1085357,0.2522658,0.1085357,0.3473594,0.1382785,-0.0001913,0.389968,-0.0872418,5.1848354,21.1415672,3.3434355,0.6737015,0.1948606,0.124562262,1,41.62693498,5.215170279,0.167523328,0.002235716,0.047283357,0.778326829
"33791","Sierra","Tiara",150,"1",8.758326962,88,37.373497,-0.8403183,0.8971559,0.9798495,0.8403183,10.6794653,0.63832,3.3772619,0.3955367,3.5485935,0.029913,-0.6236744,0.5856302,0.6236744,-0.1129104,0.8165991,-0.000116,0.2910545,-0.301039,50.5798721,34.2836685,2.7100129,0.9605117,0.434454,0.309645924,1,21.39393939,3.303030303,0.27862523,0.005334277,0.073036136,0.80571643
"35754","XP753","Hybrid_XP753",130,"1",13.88789492,79,27.0939693,-0.8137863,0.1852,0.9603403,0.8137863,8.957365,0.643043,0.4516727,0.0752697,3.6588929,0.0055955,-0.4467326,0.4083254,0.4467326,-0.0889377,0.668733,-2.6e-06,0.4585015,-0.2901649,26.2092838,4.9881248,3.7944574,0.9238541,0.0651613,0.129443117,1,26.37799043,4.170653907,0.202164467,0.002336383,0.048336148,0.875700909
"33831","Tiara","Tiara",200,"3",7.246985014,74,31.9832973,-0.3723477,0.2938517,0.6074668,0.3723477,1.4121619,0.1514292,3.3274434,0.1229028,0.4045218,0.0824728,-0.13761,0.2019839,0.13761,0.1426067,0.2026229,-0.000152,0.5694053,-0.1308115,3.4679165,9.7955465,1.7365004,0.4683036,0.0645335,0.322998938,0.462790698,25.42377261,4.105943152,0.210938591,0.002834365,0.053238754,0.947583198
"35843","Jefferson","Mini_Core",130,"3",9.681765496,76,39.8916588,-0.7760992,0.838142,0.9520639,0.7760992,7.0013537,0.534017,4.455133,0.3770777,2.3035166,0.044307,-0.451023,0.4993244,0.451023,0.1328246,0.5708675,-0.0002154,0.2894516,-0.2573372,21.2850609,33.0175629,3.0245953,0.9085943,0.3812178,0.444485009,1,35.67663043,4.774456522,0.183328267,0.002842923,0.053319068,0.833993695
"35166","Charleston Gold","Santee_Gold",75,"3",11.95308015,82,30.0087566,-0.764536,0.6902044,0.953296,0.764536,6.8277998,0.4996606,3.7531331,0.3059674,2.0351079,0.0343924,-0.4947621,0.550009,0.4947621,0.1632106,0.6036438,-0.0001479,0.2424292,-0.2608394,24.1333828,25.1810989,2.601896,0.9112155,0.277098,0.149680027,1,61.53895275,6.349936143,0.129246514,0.001693677,0.041154312,0.675816684
"35192","RoyJ","Santee_Gold",150,"3",16.90580794,89,31.1678486,-0.7437063,0.5790986,0.8854902,0.7437063,5.8512464,0.4396434,2.8490527,0.2733983,1.5748303,0.0448563,-0.1281913,0.2900361,0.1281913,0.4048326,0.1573006,-7.39e-05,0.3273652,-0.0843766,8.9367704,21.8670139,5.2931848,0.794962,0.2451133,0.189427254,1,39.78409091,5.011363636,0.161255422,0.002723883,0.052190833,0.843803366
"33820","Tiara","Tiara",200,"2",7.031898399,76,29.9828377,-0.6561742,0.5038266,0.849898,0.6561742,3.8676064,0.3227742,3.3666177,0.2319981,0.9650303,0.0522801,-0.1670313,0.2917055,0.1670313,0.3024928,0.2143906,-0.0001393,0.3830569,-0.1142628,6.9101901,18.8291893,3.4755449,0.7400407,0.1754629,0.103352137,1,65.99147727,6.497159091,0.159322294,0.002614928,0.051136364,0.88002779
"35149","Carolina Gold","Santee_Gold",75,"1",5.993747004,88,33.9502716,-0.6045436,0.5755178,0.8998706,0.6045436,3.1340804,0.352724,4.9060307,0.2426956,1.1069438,0.0536333,-0.4408895,0.4599966,0.4408895,0.0484518,0.5873798,-0.000279,0.3538333,-0.3102404,11.1848288,20.1706448,1.5822576,0.8201261,0.1760583,0.371161542,1,15.32007576,3.049873737,0.267448072,0.003504705,0.059200545,0.880769739
"35162","Santee Gold","Santee_Gold",75,"2",10.12341001,90,30.6935883,-0.5677631,0.4634358,0.760393,0.5677631,2.6388006,0.2346575,5.0634804,0.2361023,0.6143595,0.0916224,-0.0716794,0.2428062,0.0716794,0.4225641,0.0883085,-0.0001864,0.351757,-0.0586151,4.2138529,19.7426357,3.1675162,0.6139711,0.1588543,0.139724497,1,43.44722222,5.358333333,0.152484468,0.00248071,0.049806725,0.833470657
"35151","RoyJ","Santee_Gold",75,"1",14.23013045,85,38.3054199,-0.8128853,0.6995817,0.97025,0.8128853,8.7584839,0.5779576,2.7376134,0.3024298,2.748246,0.0256946,-0.5547581,0.5437387,0.5547581,-0.0309127,0.7276486,-7.87e-05,0.3045427,-0.2748496,34.4990921,24.3097687,2.7925053,0.9422601,0.2911803,0.359547313,1,29.57323232,4.224747475,0.220309662,0.003099174,0.055670221,0.856364532
"35786","Jefferson","Inbred_Jeff + NIL",130,"1",8.091414074,75,37.1308098,-0.7674409,0.8620088,0.9547868,0.7674409,6.6425614,0.529736,4.8713317,0.3852357,2.2582188,0.0469198,-0.4901368,0.5208683,0.4901368,0.0859158,0.6239512,-0.0002528,0.287862,-0.2810088,22.4657383,34.127121,2.6117322,0.9135408,0.3888223,0.296650905,1,46.93684211,5.49924812,0.157467866,0.001825994,0.042731646,0.811504377
"35190","RoyJ","Santee_Gold",150,"3",16.04546148,89,38.3302002,-0.3563716,0.1938155,0.3849047,0.3563716,1.112507,0.1345452,2.5343249,0.1089768,0.3118259,0.1957986,0.1278482,0.0250954,-0.1278482,0.3598325,-0.1741735,0.001248,0.6091277,0.1828039,1.6353121,7.105412,2.7301586,0.2393995,0.0964263,0.673576274,0.002409639,75.64825581,7.154069767,0.126678368,0.002552055,0.05051787,0.76822266
"35169","Charleston Gold","Santee_Gold",75,"3",11.4139297,82,36.2074852,-0.657665,0.6099201,0.9207631,0.657665,3.9404781,0.4098088,4.5284762,0.2609237,1.4066325,0.0469696,-0.4564851,0.4824488,0.4564851,0.0685502,0.5972675,-0.0002284,0.3254068,-0.3058812,13.5871897,21.5074368,1.8241787,0.8541009,0.2076332,0.464407063,1,29.25670498,4.291187739,0.210038735,0.002482715,0.049826846,0.7800337
"33787","Sierra","Tiara",150,"1",8.084388902,88,35.6862602,-0.6063101,0.520505,0.8693965,0.6063101,3.2631545,0.3918284,3.6031389,0.2165003,1.3405043,0.0512699,-0.3312439,0.3503805,0.3312439,0.0436288,0.4762157,-0.000178,0.459648,-0.2713378,8.9463053,17.4360313,2.0933633,0.7730498,0.1734699,0.442875175,0.989208633,49.4284802,5.696679438,0.155198175,0.001536482,0.03919798,0.785458903
"35177","Charleston Gold","Santee_Gold",150,"1",9.231517515,86,33.8016472,-0.7956752,0.8226499,0.9707362,0.7956752,7.8341346,0.5936331,3.8412454,0.3580452,2.9347632,0.034842,-0.591261,0.5678029,0.591261,-0.0680363,0.7722651,-0.0001493,0.2946075,-0.3313886,34.4834442,30.4627075,2.2711191,0.9431511,0.3683464,0.365021845,1,27.80779055,4.120689655,0.219413952,0.002322461,0.048191913,0.820249864
"35200","RoyJ","Santee_Gold",200,"1",15.64396646,90,35.7324677,-0.3370849,0.2100124,0.3844057,0.3370849,1.0277138,0.1331568,3.0296562,0.1155209,0.3090754,0.2208172,0.1065724,0.033147,-0.1065724,0.3236846,-0.1485557,0.0012618,0.6330884,0.1545206,1.636821,8.1271687,2.5135577,0.2392868,0.1040123,0.424358554,0.087855297,58.48546512,6.090116279,0.155284334,0.002349243,0.048468988,0.902694185
"33784","Scarlett","Tiara",75,"3",10.73999164,79,31.5142155,-0.6831782,0.9147618,0.8513358,0.6831782,4.3573942,0.3870367,9.0407629,0.4933814,1.2713319,0.151462,-0.1224957,0.2703131,0.1224957,0.3623486,0.1544413,-0.0007972,0.3656707,-0.090997,6.9276743,55.210083,4.2176876,0.742016,0.5830349,0.341566438,1,71.20639535,6.700581395,0.137528006,0.002522478,0.050224281,0.69111206
"35154","Charleston Gold","Santee_Gold",75,"1",13.9175379,82,30.1234989,-0.7695813,0.7204952,0.9581221,0.7695813,6.8630939,0.5153265,3.8851163,0.3185665,2.157726,0.0349247,-0.5227507,0.5639407,0.5227507,0.1227921,0.6417528,-0.0001544,0.2439541,-0.2769347,25.9210243,26.4497681,2.4363532,0.9198809,0.2951752,0.15620674,1,49.8761175,5.455938697,0.177497107,0.00220543,0.046962008,0.750147589
"33772","Scarlett","Tiara",75,"2",11.62041285,78,34.9111366,-0.7978455,0.7435021,0.9694728,0.7978455,7.9608154,0.5759147,3.029506,0.3166538,2.7304444,0.0298361,-0.5737294,0.5228834,0.5737294,-0.135316,0.796928,-9.79e-05,0.3558211,-0.304274,33.1759796,25.9107437,2.4267778,0.9407769,0.3086142,0.159894902,1,48.81104651,5.572674419,0.15531462,0.002894301,0.053798708,0.708690639
"35805","Jefferson","Inbred_Jeff + NIL",130,"3",8.558143701,74,28.0904217,-0.792269,0.2209271,0.9598337,0.792269,7.6434278,0.6022702,0.6879927,0.0900611,3.0325363,0.0075879,-0.4851841,0.4585947,0.4851841,-0.0660824,0.6871514,-5.5e-06,0.3957795,-0.3049986,24.9369564,6.0841727,2.999182,0.9227742,0.0754461,0.205331526,1,44.09133127,5.264705882,0.16597158,0.002198574,0.046888951,0.777924392
"33788","IAC600","Tiara",150,"1",6.363695982,69,29.4325771,-0.7135647,0.6988603,0.8960651,0.7135647,5.0024428,0.4513488,4.1628489,0.3216845,1.648499,0.0584277,-0.2356669,0.3371223,0.2356669,0.247954,0.3057874,-0.0002078,0.37264,-0.1673745,9.7816181,27.487606,3.7308564,0.8119609,0.3034918,0.245352404,1,64.85555556,6.377777778,0.146989613,0.002326389,0.048232654,0.727918092
"35760","XP753","Hybrid_XP753",130,"2",16.16777235,79,27.0745907,-0.8299167,0.2072394,0.9648443,0.8299167,9.7959986,0.6713333,0.4725214,0.0843969,4.0978193,0.005792,-0.4513458,0.4134836,0.4513458,-0.0888401,0.6717886,-2.8e-06,0.4518765,-0.2938544,28.5908241,5.6051164,4.0844331,0.9320878,0.0748152,0.12796719,1,34.01083591,4.69504644,0.181414491,0.002197376,0.046876173,0.840651716
"35175","Carolina Gold","Santee_Gold",150,"1",6.415316769,89,27.7836342,-0.7290156,0.265041,0.9635091,0.7290156,5.3881412,0.5008799,1.2923235,0.1078853,2.0086582,0.0117964,-0.6223112,0.5696642,0.6223112,-0.150787,0.8363852,-1.67e-05,0.3155473,-0.361548,27.4507275,7.60042,1.4878277,0.9295918,0.0810037,0.18196695,1,37.73837209,4.837209302,0.189048005,0.002881625,0.053680771,0.85244206
